1.042636993905140752e+00
7.952539036599209910e-01
2.137692672173888697e-01
9.130000000000000000e+02
smse_avg,1.001843292252823
smse_std,0.0
models_avg,8.0
models_std,0.0
,0
mse_avg,233.9644400472534
mse_std,0.0
smse_avg,1.0106874485972006
smse_std,0.0
models_avg,50.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,233.96429841595554
mse_std,0.0
smse_avg,1.0106868367735617
smse_std,0.0
models_avg,6.0
models_std,0.0
,0
mse_avg,108736.59772890387
mse_std,0.0
smse_avg,469.7240080824674
smse_std,0.0
models_avg,41.0
models_std,0.0
,0
mse_avg,212.88748641483184
mse_std,0.0
smse_avg,0.9196385161754562
smse_std,0.0
models_avg,96.0
models_std,0.0
,0
mse_avg,233.96487733849298
mse_std,0.0
smse_avg,1.010689337622589
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,226.9824298175643
mse_std,0.0
smse_avg,0.9805263262330549
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,226.9824298175643
mse_std,0.0
smse_avg,0.9805263262330549
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,31.133438301709305
mse_std,0.0
smse_avg,0.13449127276289408
smse_std,0.0
models_avg,1.0
models_std,0.0
,0
mse_avg,144.64589883202967
mse_std,0.0
smse_avg,0.6248462134291295
smse_std,0.0
models_avg,31.0
models_std,0.0
,0
mse_avg,189.73931259409352
mse_std,0.0
smse_avg,0.819642257197633
smse_std,0.0
models_avg,68.0
models_std,0.0
,0
mse_avg,233.96487733849298
mse_std,0.0
smse_avg,1.010689337622589
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,233.917212142376
mse_std,0.0
smse_avg,1.0104834319069997
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,233.74294225390676
mse_std,0.0
smse_avg,1.0097306149878615
smse_std,0.0
models_avg,100.0
models_std,0.0
,0
mse_avg,
mse_std,
smse_avg,
smse_std,
models_avg,
models_std,
,0
mse_avg,
mse_std,
smse_avg,
smse_std,
models_avg,
models_std,
,0
mse_avg,
mse_std,
smse_avg,
smse_std,
models_avg,
models_std,
,0
mse_avg,
mse_std,
smse_avg,
smse_std,
models_avg,
models_std,
,0
mse_avg,
mse_std,
smse_avg,
smse_std,
models_avg,
models_std,
,0
mse_avg,
mse_std,
smse_avg,
smse_std,
models_avg,
models_std,
,0
mse_avg,239.6332289725886
mse_std,0.0
smse_avg,1.0000000679195786
smse_std,0.0
models_avg,199.0
models_std,0.0
,0
mse_avg,239.6332289725886
mse_std,0.0
smse_avg,1.0000000679195786
smse_std,0.0
models_avg,199.0
models_std,0.0
